Video URL,Title,Likes Count,Comment Count
https://www.youtube.com/watch?v=QOCZYRXL0AQ,How AI Will Step Off the Screen and into the Real World  Daniela Rus  TED,6726,484
https://www.youtube.com/watch?v=54AYOd5S7uo,What You Can Do to Stop Economic Crime  Hanjo Seibert  TED,1061,80
https://www.youtube.com/watch?v=0juLRi90kRg,A Palestinian and an Israeli Face to Face  Aziz Abu Sarah and Maoz Inon  TED,27203,3144
https://www.youtube.com/watch?v=hn5gytOCVgE,Why You Should Disappoint Your Parents  Desiree Akhavan  TED,2618,208
https://www.youtube.com/watch?v=b_boPcOY-FA,A Futuristic Vision for Latin America Rooted in Ancient Design  Catalina Lotero  TED,888,39
https://www.youtube.com/watch?v=4o-S4VIg8Ys,Music Movement and Poetry  Tunde Olaniran  TED,369,16
https://www.youtube.com/watch?v=Xj_VDOZjds8,Can AI Catch Criminals at Sea  Dyhia Belhabib  TED,936,63
https://www.youtube.com/watch?v=Gdi7uN-DQYo,A New National Park to Reclaim Indigenous Land  Tracie Revis  TED,594,146
https://www.youtube.com/watch?v=_uUskajC1Ps,Ideas Change Everything  and Whats Next for TED  Chris Anderson and Monique RuffBell  TED,543,28
https://www.youtube.com/watch?v=Im_ghczQEPw,Want to Succeed in Business Find a Problem to Solve  Anthony Tan and Amane Dannouni  TED,1196,39
https://www.youtube.com/watch?v=9TFi9Zo4FJc,Your Invitation to Help Build a Sustainable Future  Jim Snabe  TED,889,139
https://www.youtube.com/watch?v=fa7uN2vo6rc,How to Spot a Cult  Sarah Edmondson  TED,9798,1426
https://www.youtube.com/watch?v=alYBnyxMuPk,What Happens to Sex in Midlife A Look at the Bedroom Gap  Maria Sophocles  TED,2665,105
https://www.youtube.com/watch?v=x4Yhi7ggins,Im Terrified of Wanting to Be a Billionaire  Pardis Parker  TED,520,22
https://www.youtube.com/watch?v=7ZVu5N4gOgY,The Human Cost of Coal Mining in China  Xiaojun Tom Wang  TED,538,58
https://www.youtube.com/watch?v=bUmHABnk9FY,A Comedians Take on How to Save Democracy  Jordan Klepper  TED,23355,864
https://www.youtube.com/watch?v=RKEsIkJRuW4,How to Live With Economic Doomsaying  Philipp CarlssonSzlezak  TED,865,66
https://www.youtube.com/watch?v=qxgE0q1_m6U,Let Your Garden Grow Wild  Rebecca McMackin  TED,16561,753
https://www.youtube.com/watch?v=cUdl-Cp-LWw,Why Dont We Have Better Robots Yet  Ken Goldberg  TED,5007,472
https://www.youtube.com/watch?v=JNG3wwLqRok,Invisible AI a Personal Time Machine and More A Celebration of Creativity from the TED Conference,550,21
https://www.youtube.com/watch?v=dxA6D4dJWn8,3 Steps to Better Connect With Your Fellow Humans  Amber Cabral  TED,1431,67
https://www.youtube.com/watch?v=wXODvu8UfXc,How Business Leaders Can Renew Democracy  Daniella BallouAares  TED,542,N/A
https://www.youtube.com/watch?v=LbZC0DjnhGs,How to Choose Clothes for Longevity Not the Landfill  Diarra Bousso  TED,1060,24
https://www.youtube.com/watch?v=DbQjrA9VPjY,AI and the Paradox of SelfReplacing Workers  Madison Mohns  TED,1345,125
https://www.youtube.com/watch?v=akNqFXCVPwU,Dear Fellow Refugees Heres How I Found Resilience  Chantale Zuzi Leader  TED,418,26
https://www.youtube.com/watch?v=spwXNUFHhAg,How a Sanctuary for SelfExpression Can Change Lives  Lindsay Morris and Reed J Williams  TED,204,N/A
https://www.youtube.com/watch?v=Y8tqH6MnJUU,The Unsung Heroes Fighting Malnutrition  Shruthi BaskaranMakanju  TED,296,15
https://www.youtube.com/watch?v=8qojNkkvzSQ,5 Lessons on Happiness  from Pop Fame to Poisonous Snakes  Mike Posner  TED,2848,94
https://www.youtube.com/watch?v=Q69o7mr-0S4,The Miracle of Organ Donation  and a Breakthrough for the Future  Abbas Ardehali  TED,871,45
https://www.youtube.com/watch?v=syxEMoU8KWg,The 5 Tenets of Turning Pain Into Power  Christine Schuler Deschryver  TED,369,8
