Video URL,Title,Likes Count,Comment Count
https://www.youtube.com/watch?v=UGGD2baukf4,New Year baby boom at Cork University Maternity Hospital,7,1
https://www.youtube.com/watch?v=UDSEZfAq9KM,Your housing policy is causing trauma and devastation  Holly Cairns and Taoiseach clash over e,196,255
https://www.youtube.com/watch?v=UatsJTNA_GE,Roderic OGorman cannot rule out future use of tents to house refugees in Ireland,1,11
https://www.youtube.com/watch?v=UaHOaq6SSp8,Mary Lou McDonald on Shane Ross book and the renovation of her house,41,36
https://www.youtube.com/watch?v=u9DSWbcgWsA,Micheál Martin Its been the honour of a lifetime to serve you as Taoiseach,4,4
https://www.youtube.com/watch?v=u4zfmRUxfiM,Government defeated in both referendums on the proposed changes on family and care,174,98
https://www.youtube.com/watch?v=tZcrvXuDY9E,Holly Cairns TD requests for Taoiseach to reverse his decision on eviction ban removal,20,23
https://www.youtube.com/watch?v=tVE9k7-n6J0,James Maguire is calling for CCTV in cabs after two young women were raped by cab driver,18,5
https://www.youtube.com/watch?v=Tv0sQU48xXA,Macdara Doyle announces performers for Novembers Raise the Roof rally in Dublin,3,0
https://www.youtube.com/watch?v=TUgpRuZXekA,Election of new Taoiseach called a jamboree by Richard Boyd Barrett,69,37
https://www.youtube.com/watch?v=TSjCan1B1GE,Revealed Peak pollution times in Irish homes when air quality is worse than outside,5,2
https://www.youtube.com/watch?v=TR1Prgn-RcY,The 1975 banned mid set due to Matt Healys antiLGBT law protest,9,1
https://www.youtube.com/watch?v=toZOk4svbU0,Ryan Tubridy on the gender pay gap   To me inequality of any sort is abhorrent,11,34
https://www.youtube.com/watch?v=tI7QhLEOMA8,Incredible dashcam footage shows Dublin bus driving on footpath and cycle lane,8,3
https://www.youtube.com/watch?v=tE87wvOoVPA,Friends and public gather to remember Vicky Phelan,20,0
https://www.youtube.com/watch?v=TdvhFsxH8Dc,The Old Boys Club 50 of the Most Powerful Men in Ireland,6,0
https://www.youtube.com/watch?v=TDNCkjmg_c0,Home Schooling Is it really that bad,0,0
https://www.youtube.com/watch?v=tC9XkD-3h3U,Friends of Dublin nurse Priscila Leonardi shed tears at protest following her murder,18,2
https://www.youtube.com/watch?v=t9FSfCoCqzY,Students receive Junior Cert results after difficult year,17,3
https://www.youtube.com/watch?v=t6RoME9ywAs,Vigil held for missing Imelda Keenan in Waterford,12,0
https://www.youtube.com/watch?v=t6KjcJ8Nq-I,Most expensive treatment in the world now available in Ireland,9,0
https://www.youtube.com/watch?v=SYtAy0UAopk,Junior housing minister forgets to oppose PBP eviction ban bill,47,32
https://www.youtube.com/watch?v=SxiF2S3pyL0,Christmas Message from President Higgins 2022,40,16
https://www.youtube.com/watch?v=sxDSzzLfaiw,Owner of Premier International Beers concerned about the Return recycling scheme,10,4
